ligand_idx,mol_id,can_smiles,stripes,rank,smiles,canonical_smiles,is_valid,tan_sim,gen stripes,stripes_sim
1,11,CCC(Cc1ccc(OC)c(OCCc2ccc(C(F)(F)F)cc2)c1)C(=O)O,B.B.B.-.-.-.-.B.-.B.-;B.B.B.B.-.-.B.B.B.B.-;B.B.-.-.B.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;-.B.B.B.B.-.-.-.-.-.-;B.-.-.-.B.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.B.-.B.B.B.B.B.B.B.B;B.B.-.B.-.-.-.B.-.B.-;-.-.-.-.-.-.-.-.-.-.-;C(p).C(p).[BC(e)].C(e).[BC(e)].[BC(e)].[BC(e)].[BC(e)].[BC(t)].C(e).C(e);H(a3).-.-.-.-.-.-.-.-.-.-;-.H(d1).H(d2).H(d2).H(d2).H(d2).H(d1).H(d1).H(d2).H(d3).H(d1);B.-.-.-.B.B.B.B.B.-.B;-.-.B.-.-.B.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.B.B.B.B.-.B.-.B.B;-.-.-.-.B.-.B.-.B.-.-;B.-.B.-.-.B.B.-.-.-.-;B.B.B.-.-.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;-.-.B.-.B.B.B.-.-.B.B;B.B.B.B.-.-.B.B.-.B.-;B.-.B.B.B.-.B.-.B.B.-;B.-.-.B.-.B.-.B.-.B.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,1,C,C,True,0.0,B.B.-.B.B.B.B.B.B.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.009611687812379853
2,11,CCC(Cc1ccc(OC)c(OCCc2ccc(C(F)(F)F)cc2)c1)C(=O)O,B.B.B.-.-.-.-.B.-.B.-;B.B.B.B.-.-.B.B.B.B.-;B.B.-.-.B.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;-.B.B.B.B.-.-.-.-.-.-;B.-.-.-.B.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.B.-.B.B.B.B.B.B.B.B;B.B.-.B.-.-.-.B.-.B.-;-.-.-.-.-.-.-.-.-.-.-;C(p).C(p).[BC(e)].C(e).[BC(e)].[BC(e)].[BC(e)].[BC(e)].[BC(t)].C(e).C(e);H(a3).-.-.-.-.-.-.-.-.-.-;-.H(d1).H(d2).H(d2).H(d2).H(d2).H(d1).H(d1).H(d2).H(d3).H(d1);B.-.-.-.B.B.B.B.B.-.B;-.-.B.-.-.B.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.B.B.B.B.-.B.-.B.B;-.-.-.-.B.-.B.-.B.-.-;B.-.B.-.-.B.B.-.-.-.-;B.B.B.-.-.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;-.-.B.-.B.B.B.-.-.B.B;B.B.B.B.-.-.B.B.-.B.-;B.-.B.B.B.-.B.-.B.B.-;B.-.-.B.-.B.-.B.-.B.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,2,CC,CC,True,0.0208333333333333,B.B.B.-.B.B.B.B.B.B.B;B.B.B.B.B.B.B.B.-.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.024605920799692427
3,11,CCC(Cc1ccc(OC)c(OCCc2ccc(C(F)(F)F)cc2)c1)C(=O)O,B.B.B.-.-.-.-.B.-.B.-;B.B.B.B.-.-.B.B.B.B.-;B.B.-.-.B.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;-.B.B.B.B.-.-.-.-.-.-;B.-.-.-.B.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.B.-.B.B.B.B.B.B.B.B;B.B.-.B.-.-.-.B.-.B.-;-.-.-.-.-.-.-.-.-.-.-;C(p).C(p).[BC(e)].C(e).[BC(e)].[BC(e)].[BC(e)].[BC(e)].[BC(t)].C(e).C(e);H(a3).-.-.-.-.-.-.-.-.-.-;-.H(d1).H(d2).H(d2).H(d2).H(d2).H(d1).H(d1).H(d2).H(d3).H(d1);B.-.-.-.B.B.B.B.B.-.B;-.-.B.-.-.B.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.B.B.B.B.-.B.-.B.B;-.-.-.-.B.-.B.-.B.-.-;B.-.B.-.-.B.B.-.-.-.-;B.B.B.-.-.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;-.-.B.-.B.B.B.-.-.B.B;B.B.B.B.-.-.B.B.-.B.-;B.-.B.B.B.-.B.-.B.B.-;B.-.-.B.-.B.-.B.-.B.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,3,CCC,CCC,True,0.0625,B.B.B.B.B.B.B.B.B.B.B;B.B.B.B.B.B.-.-.-.B.B;-.B.B.B.B.B.-.-.B.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.0465205690119185
4,11,CCC(Cc1ccc(OC)c(OCCc2ccc(C(F)(F)F)cc2)c1)C(=O)O,B.B.B.-.-.-.-.B.-.B.-;B.B.B.B.-.-.B.B.B.B.-;B.B.-.-.B.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;-.B.B.B.B.-.-.-.-.-.-;B.-.-.-.B.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.B.-.B.B.B.B.B.B.B.B;B.B.-.B.-.-.-.B.-.B.-;-.-.-.-.-.-.-.-.-.-.-;C(p).C(p).[BC(e)].C(e).[BC(e)].[BC(e)].[BC(e)].[BC(e)].[BC(t)].C(e).C(e);H(a3).-.-.-.-.-.-.-.-.-.-;-.H(d1).H(d2).H(d2).H(d2).H(d2).H(d1).H(d1).H(d2).H(d3).H(d1);B.-.-.-.B.B.B.B.B.-.B;-.-.B.-.-.B.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.B.B.B.B.-.B.-.B.B;-.-.-.-.B.-.B.-.B.-.-;B.-.B.-.-.B.B.-.-.-.-;B.B.B.-.-.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;-.-.B.-.B.B.B.-.-.B.B;B.B.B.B.-.-.B.B.-.B.-;B.-.B.B.B.-.B.-.B.B.-;B.-.-.B.-.B.-.B.-.B.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,5,CCCC(Cc1ccc(OC)c(CNC(=O)c2ccc(OC(F)(F)F)cc2)c1)C(=O)O,CCCC(Cc1ccc(OC)c(CNC(=O)c2ccc(OC(F)(F)F)cc2)c1)C(=O)O,True,0.4166666666666667,B.-.-.-.-.B.B.B.B.B.-;B.B.B.B.B.-.B.B.B.B.-;B.B.B.B.B.B.-.B.B.B.-;B.B.-.-.-.-.B.-.-.B.-;B.B.-.-.-.-.B.B.B.B.-;B.-.-.-.-.-.-.B.B.B.-;B.B.-.-.-.B.-.B.B.B.-;-.-.-.-.-.-.-.-.-.-.-;-.B.-.B.-.-.-.-.-.-.-;-.-.B.-.-.-.B.B.-.-.-;-.B.-.B.B.B.B.B.-.B.B;-.C(e).[BC(t)].C(e).[BC(t)].[BC(t)].C(t).[BC(e)].-.C(e).C(e);-.-.S(-).-.S(-).S(-).[H(a3)S(-)].S(-).[H(a3)S(-)].S(-).[H(a3)S(-)];-.-.-.-.H(d1).H(d1).H(d1).H(d2).H(d2).H(d1).H(d1);-.-.-.-.-.-.-.-.-.-.-;B.-.-.-.-.-.-.-.B.-.-;-.-.-.-.-.-.-.-.-.-.-;B.-.-.-.-.-.-.B.-.-.-;H(a1).H(a2).-.H(a3).H(a3).H(a2).-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.B.B.B.-.B.B.B.B.B.-;B.B.B.B.-.B.-.B.B.-.-;B.B.B.B.B.B.B.B.B.[BC(e)].-;B.B.B.B.-.B.B.B.B.B.B;B.B.B.B.B.B.B.-.-.C(e).-;B.B.B.B.-.B.B.-.B.-.-;-.-.-.-.-.-.-.-.-.-.-;-.B.B.B.B.B.B.-.B.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.B.B.B.-.B.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.819090909090909
5,31,CC(C)(Oc1cccc(CCCN(C(=O)Cc2ccc(C(F)(F)F)cc2)c2cccc(-c3ncon3)c2C2CC2)c1)C(=O)O,-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.B.-.-.B.-.B.B.-.-;B.-.B.B.B.B.B.B.B.-.-;B.B.B.B.B.B.B.B.-.-.B;B.B.B.B.-.-.-.B.-.-.-;-.-.-.-.-.-.-.B.-.-.-;-.-.-.-.-.-.-.B.B.-.-;-.-.-.-.-.-.-.B.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.B.B.-.-.-.-.B.B.-.-;-.-.-.-.-.H(a3).-.-.H(a3).-.-;-.-.H(d3).H(d3).-.H(d3).H(d2).H(d1).H(d1).H(d2).H(d2);-.-.-.-.-.-.-.-.-.-.-;B.B.B.-.B.B.B.B.B.B.B;-.-.-.-.-.-.-.B.-.-.-;B.B.B.-.-.B.B.-.-.-.-;B.B.-.-.-.-.-.-.-.-.-;B.B.-.-.B.B.B.B.-.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.B.-.-.-.-.-.-.-;-.-.B.B.-.B.-.-.B.B.B;-.-.-.B.-.-.B.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.B.-.-.-.-.-.-.B.-.-;H(a3).H(a2).H(a3).H(a2).H(a1).H(a2).H(a2).H(a2).H(a2).H(a3).H(a1);-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.B.-;B.-.-.-.B.B.B.B.B.B.B;[BC(e)].[BC(e)].-.-.B.C(p).-.-.C(p).-.-;-.-.-.-.H(d3).-.H(d2).H(d2).-.H(d2).H(d2);-.H(a2).H(a2).H(a3).H(a1).H(a2).H(a2).-.H(a1).H(a3).H(a2);-.-.B.B.B.-.B.-.-.B.B;B.[BC(p)].B.B.B.B.B.-.B.B.B;B.-.-.B.B.-.B.B.B.-.B;B.C(p).-.B.-.-.B.B.-.B.B;-.C(p).-.-.-.-.-.-.-.B.-;-.[BC(p)].-.-.-.-.-.-.-.B.-;-.[BC(p)].-.-.B.-.-.-.B.-.-;-.B.B.B.-.-.B.B.-.B.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,4,CCC(C)(Oc1cccc(CCNC(=O)c2ccc(C(F)(F)F)cc2C(F)(F)F)c1)C(=O)O,CCC(C)(Oc1cccc(CCNC(=O)c2ccc(C(F)(F)F)cc2C(F)(F)F)c1)C(=O)O,True,0.3195876288659793,P(t).[P(o)P(t)].[P(o)P(t)].[P(o)P(t)].-.[P(o)P(t)].P(o).-.-.-.-;P(t).[BP(o)].[BP(o)P(t)].[BP(o)P(t)].B.[BP(o)P(t)].[BP(o)].-.-.-.P(t);[BP(t)].[BP(o)].[BP(o)P(t)].[BP(o)P(t)].B.[BP(o)P(t)].[BP(o)].-.-.-.[BP(t)];[BP(t)].[BP(o)].[BP(o)].[BP(o)P(t)].B.[BP(o)P(t)].[BP(o)].B.-.B.-;[BP(t)].[BP(o)].P(o).[BP(o)P(t)].-.P(o).-.-.-.-.-;P(t).P(o).[P(o)P(t)].[P(o)P(t)].-.[P(o)P(t)].-.-.-.-.-;H(a2).H(a3).H(a2).H(a2).-.H(a1).H(a2).-.H(a3).-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.B.-.B.B.B.B.-.-.-;-.B.B.B.-.B.-.B.-.B.B;B.B.B.B.B.B.B.B.-.B.-;[BC(p)].C(t).C(e).B.-.-.-.[BC(e)].[BC(e)].C(e).[BC(e)];-.H(a2).-.-.-.-.-.H(a2).H(a1).H(a2).H(a2);-.[H(a2)H(d2)].H(d2).H(d2).H(d3).H(d1).H(d1).H(d1).[H(a3)H(d2)].H(d2).H(d1);-.-.-.-.-.-.-.-.-.-.-;B.-.-.-.-.-.-.-.-.-.-;B.-.B.-.B.-.-.B.-.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.B.-.-.B.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.B.-.-.-.B.-.-;-.-.B.-.B.-.B.-.B.B.-;B.-.-.-.B.-.-.B.B.-.-;-.-.-.-.B.-.B.-.B.B.B;B.B.B.-.-.-.B.B.B.-.-;-.-.-.-.-.-.B.-.B.B.B;B.B.B.B.-.-.B.B.-.B.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.B.-.-.-.B.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.43106508875739646
