ligand_idx,mol_id,can_smiles,stripes,rank,smiles,canonical_smiles,is_valid,gen stripes,stripes_sim
7,21,CN1CCC(Nc2ccc3nnc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,-.-.-.H(d3).-.-.-.-.-.H(d2).-;[BP(o)].B.[C(t)P(f)].P(o).[BP(o)].P(o).[BP(o)].P(o).-.[BP(t)].[BP(f)];[BP(o)].B.[BC(t)P(f)].[BP(o)].[BP(o)].[BP(o)].[BP(o)].[BP(o)].-.[BP(t)].[BP(f)];[BC(e)].B.[BC(t)P(o)].-.[BC(p)P(o)].[BP(o)].[BP(o)].[BP(o)].-.-.[BC(p)P(o)];B.B.[C(t)P(o)].-.[BC(p)].[BP(o)].-.-.B.-.[C(p)P(o)];-.-.[C(t)H(a3)].-.C(p).-.-.C(t).-.-.C(p);-.-.C(t).-.-.-.-.-.-.-.C(p);B.B.C(t).B.B.B.-.-.B.B.-;-.-.[C(t)P(o)].-.-.-.-.-.-.-.C(p);-.-.[C(t)P(o)].-.-.P(o).P(o).-.-.-.P(o);-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.-.-.-.-.-.-.B.B.-.-;B.-.B.-.B.-.B.B.B.B.B;B.-.B.B.B.B.B.-.-.B.-;B.-.-.-.-.-.-.-.-.-.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.B.-.B.B.-;B.B.B.B.B.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;B.-.B.B.-.B.B.B.-.B.B;-.B.B.-.-.B.-.B.-.-.B;-.B.-.-.-.-.-.-.B.B.-;B.B.B.B.-.-.-.-.-.B.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,3,NC1CCN(c2cc(-c3n[nH]c4cnc(-c5cncnc5)cc34)n2)CC1,NC1CCN(C2=CC(c3n[nH]c4cnc(-c5cncnc5)cc34)=N2)CC1,True,-.-.-.-.-.-.-.-.-.-.-;-.B.B.-.B.-.-.-.B.-.-;-.B.B.-.B.B.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.B.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;H(d3).-.-.H(d3).-.-.-.-.H(d3).-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.B.B.B.B.B.B.B.B.B.B;B.B.B.-.-.B.-.B.-.B.B;-.-.-.-.-.-.-.-.-.-.-;B.B.B.-.-.B.-.B.-.B.B;B.B.-.-.B.-.-.B.-.-.B;-.-.-.-.-.-.-.-.-.-.-;B.B.B.-.-.-.-.B.-.-.-;H(d2).H(d2).H(d1).H(d2).H(d1).H(d1).H(d1).H(d1).H(d1).H(d1).H(d2);B.B.B.-.B.-.-.B.B.B.B;B.B.B.-.B.B.B.B.B.-.B;B.B.B.B.B.-.-.-.-.B.-;B.B.B.B.B.B.B.B.B.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;[BC(e)].[BC(e)].[BC(e)].[BC(t)].[BC(t)].C(e).[BC(e)].C(t).[BC(e)].C(t).-;[C(e)P(o)].C(e).[BC(e)].C(t).[BC(e)].C(e).[BC(e)].C(t).C(t).C(t).B;[BC(e)P(o)].[BC(e)].[BC(e)].[BC(t)].[BC(e)].[BC(e)].C(e).C(t).[BC(t)].C(t).-;[C(e)H(a2)P(o)S(-)].[C(e)H(a2)S(-)].[C(e)H(a2)S(-)].[C(t)H(a2)S(-)].[C(e)H(a3)S(-)].[C(e)H(a1)S(-)].[C(e)H(a3)S(-)].[C(e)H(a1)S(-)].[C(t)H(a2)S(-)].[C(t)H(a2)S(-)].-;[C(e)P(t)].C(e).C(e).C(e).C(e).C(e).C(e).C(e).C(t).C(t).-;[BC(e)P(o)].[BC(e)].C(e).C(e).[BC(e)].C(e).[BC(e)].C(e).C(t).C(t).-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.845834117573248
11,35,CN(C)Cc1nc2c(sc3ccc(Cl)cc32)c(=O)[nH]1,[BC(p)].[BC(e)].B.C(e).-.-.[BC(e)].B.B.-.-;-.-.-.-.-.-.-.-.-.-.-;B.B.B.B.B.-.B.B.B.B.B;-.C(t).[BC(e)].C(t).-.B.-.B.-.-.C(e);B.B.B.C(e).B.B.-.B.B.-.-;B.B.B.-.B.B.-.B.B.B.-;B.B.B.B.B.B.B.B.-.B.B;B.B.B.B.B.-.B.B.B.B.B;B.B.B.B.B.-.-.-.B.B.B;B.B.B.B.B.B.B.B.B.B.-;B.B.B.-.B.B.B.-.B.B.B;-.-.-.-.-.B.-.B.B.-.-;B.C(e).C(e).[BC(e)].-.B.C(e).-.C(e).B.C(e);-.H(a1).-.H(a3).-.-.H(a2).H(a3).H(a1).-.H(a2);[C(p)H(d2)].[C(e)H(d3)].C(e).C(e).-.-.C(e).H(d3).C(e).-.C(t);B.-.-.-.-.B.-.B.B.-.-;B.B.-.B.-.-.B.B.B.-.B;-.-.-.-.-.-.-.-.-.-.-;-.B.B.B.-.B.B.B.B.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,4,CCN(C)Cc1nc2c(sc3ccccc32)c(=O)[nH]1,CCN(C)Cc1nc2c(sc3ccccc32)c(=O)[nH]1,True,-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.B.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.-.-.B.B.-.-.B.B.-.-;-.-.B.B.B.-.-.B.-.-.B;B.-.B.B.B.B.B.-.-.-.B;-.-.-.-.-.-.-.-.-.-.-;B.-.B.B.B.B.-.-.-.B.B;B.-.B.B.B.-.B.-.-.-.B;B.B.B.B.B.B.B.-.B.-.B;B.B.B.B.B.B.B.B.B.-.B;B.B.B.B.B.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;-.B.-.B.B.B.B.B.B.B.B;B.B.-.B.-.-.B.-.B.B.B;-.-.-.B.-.-.B.-.-.B.-;B.B.B.B.B.-.B.-.-.-.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.7677047289504036
14,42,CN(C)CCc1nc2c(sc3ccc(Cl)cc32)c(=O)[nH]1,[BP(f)].P(o).P(o).P(f).P(f).[BP(f)].-.-.-.-.-;P(f).[H(a2)P(f)].[H(a2)P(o)].[H(a2)P(o)].[H(a2)P(f)].[H(a1)P(f)].-.-.-.-.-;[BP(o)].[BP(f)].[BP(o)].[BP(o)].[BP(f)].[BP(f)].B.B.-.-.B;[BP(o)].[BP(f)].[BP(o)].[BP(o)].[BP(f)].[BP(f)].B.B.-.B.B;[BP(o)].[BP(f)].[BP(o)].[BP(o)].[BP(o)].[BP(o)].B.B.B.B.B;[BC(t)P(o)].[BP(f)].[BP(o)].[BP(o)].[BP(o)].[BP(o)].B.B.B.B.B;[BC(t)].P(o).[BP(o)].[BP(o)].[BP(o)].[BC(p)P(o)].B.B.B.B.-;[BC(t)].[BC(t)P(o)].[C(t)P(o)].[BC(p)].C(t).[BC(p)].B.B.B.[BC(e)].[BC(e)];[BC(t)].[BC(t)P(o)].[C(t)P(o)].[BC(p)].C(t).[BC(p)].C(e).C(t).[BC(e)].C(e).[BC(e)];B.-.-.-.B.-.-.-.B.B.B;[BC(t)].[BP(o)].[BC(t)P(o)].[BC(p)P(o)].[C(t)P(o)].[BC(p)P(o)].C(e).-.-.C(e).C(e);[BC(t)P(o)].[BP(f)].[BP(o)].[BP(o)].P(o).[BP(o)].-.B.B.-.B;[BP(o)].P(o).[BP(o)].[BP(o)].[BP(f)].[BP(f)].B.-.-.B.B;-.-.-.-.-.-.-.-.-.-.-;P(f).[H(d2)P(o)].[H(d2)P(o)].[H(d2)P(f)].[H(d1)P(f)].P(f).-.-.-.H(d3).H(d3);B.-.-.-.-.-.-.-.-.-.-;B.-.-.-.B.B.-.-.-.-.-;-.-.-.-.-.-.B.-.-.-.B;H(a1).-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.B.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,4,FC(F)(F)c1cccc(-c2c[nH]c3ncccc23)c1,FC(F)(F)c1cccc(-c2c[nH]c3ncccc23)c1,True,-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.B.B.B.B.-.B.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.B.B.-.B.B.-.B.-.B.-;-.B.B.B.B.B.-.B.B.B.B;-.B.B.B.B.B.B.B.B.B.B;-.-.B.-.B.-.-.B.B.B.B;[BP(o)].B.B.-.B.-.-.B.B.B.-;[BP(t)].B.B.-.B.-.B.-.B.B.-;[BC(e)P(t)].C(t).[BC(t)].[BC(t)].[BC(t)].[BC(t)].B.[BC(t)].[BC(e)].[BC(e)].C(e);[C(e)H(d1)P(t)].C(e).C(t).C(t).C(t).C(t).C(e).C(t).C(e).C(e).C(e);[C(e)P(t)].C(e).C(t).C(t).C(t).C(t).C(e).C(t).[BC(e)].C(e).[BC(e)];[C(e)H(a1)S(-)].[C(e)H(a2)S(-)].[C(t)H(a1)S(-)].[C(t)H(a2)S(-)].[C(e)H(a1)S(-)].[C(t)H(a1)S(-)].[C(e)H(a1)S(-)].[C(e)H(a2)S(-)].[C(e)H(a1)S(-)].[C(e)H(a2)S(-)].[C(e)H(a2)S(-)];[BC(e)].C(e).C(t).C(t).C(t).C(t).C(e).C(e).C(e).C(e).C(e);[BC(e)].[BC(e)].[BC(t)].[BC(t)].[BC(e)].[BC(t)].[BC(e)].[BC(e)].[BC(e)].C(e).C(e);C(e).[BC(t)].[BC(t)].[BC(t)].[BC(t)].[BC(e)].[BC(t)].[BC(t)].[BC(e)].[BC(e)].[BC(e)];[BC(e)P(t)].[BC(t)].C(t).C(t).[BC(t)].C(t).[BC(p)].[BC(t)].[BC(e)].[BC(e)].[BC(e)];P(t).-.B.-.B.B.B.B.-.B.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.4551292517006803
16,43,CN(C)CCCc1nc2c(sc3ccc(Cl)cc32)c(=O)[nH]1,C(t).[BC(e)].B.B.B.-.B.B.B.B.B;-.-.-.-.-.-.-.-.-.-.-;B.B.-.B.B.B.B.B.-.B.B;-.-.B.-.B.-.B.B.-.B.B;B.B.B.-.B.-.B.B.B.B.B;B.-.-.B.-.B.B.-.-.-.B;B.B.B.B.B.B.B.B.B.-.B;B.B.B.-.B.B.-.-.B.B.B;B.B.-.B.-.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;-.B.-.B.-.B.B.B.B.B.B;-.-.-.-.-.-.-.-.B.B.B;-.C(e).B.-.B.B.-.B.-.B.-;-.H(a2).-.-.-.-.-.-.-.-.-;[C(t)H(d2)].C(e).-.-.-.-.-.-.-.-.-;B.B.-.-.-.B.-.-.B.B.B;B.B.-.-.-.-.-.B.B.B.B;-.B.-.-.-.-.-.-.B.B.B;B.-.B.-.-.-.-.-.-.-.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.B.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,4,CN(C)Cc1nc2c(sc3ccccc32)[nH]1,CN(C)Cc1nc2c([nH]1)sc1ccccc12,True,-.-.-.-.-.-.B.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.-.B.-.-.-.-.-.-.-.B;-.B.-.B.-.-.B.-.B.-.-;-.-.-.-.-.-.-.-.-.-.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.B.B.B.B.-.-.-.B.B.B;B.B.B.B.-.B.-.B.B.-.B;-.-.B.B.B.-.B.B.B.B.B;B.-.-.B.-.B.-.B.B.B.B;-.-.B.-.B.B.B.B.B.B.B;B.B.B.B.B.-.B.B.B.B.B;B.B.B.-.B.-.B.B.B.B.B;B.B.B.-.B.B.-.B.B.B.B;B.B.B.B.-.B.B.B.B.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.582409972299169
17,61,CN(C)Cc1nc2c(sc3ccc(/C=C/C4CC4)cc32)c(=O)[nH]1,[BC(p)].C(e).[BC(e)].B.C(t).[BC(t)].C(t).C(t).C(e).C(e).C(e);C(p).-.-.-.-.C(t).-.-.-.-.-;B.B.-.B.-.B.B.-.B.B.B;B.-.-.B.C(t).[BC(e)].-.-.-.-.-;B.B.B.B.B.B.B.B.B.B.B;B.-.B.-.-.B.-.-.B.B.-;B.B.B.-.B.B.B.B.B.B.B;B.B.B.B.B.B.B.-.B.B.B;B.B.B.B.B.-.B.-.B.B.B;B.-.-.-.-.-.-.-.-.B.B;B.B.-.-.-.-.B.-.-.-.-;[BC(t)].C(e).C(t).B.C(t).C(e).C(e).C(t).C(e).C(e).C(e);H(a3).H(a2).H(a1).-.H(a1).H(a2).H(a2).H(a1).H(a2).H(a2).H(a2);[C(t)H(d2)].C(e).[C(e)H(d1)].-.[C(t)H(d3)].C(t).C(e).C(t).C(e).C(e).C(e);B.B.B.B.B.B.B.-.B.B.B;B.-.B.B.-.B.B.B.B.B.B;B.B.B.B.B.B.B.-.-.B.B;-.B.B.B.-.B.B.-.-.-.-;B.-.-.B.-.B.B.B.B.B.B;B.B.B.-.-.-.-.-.-.-.-;B.-.B.-.-.-.-.B.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.B.B.-.B.-.B.-.-.-.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,1,CN(C)Cc1nc2c(sc3ccccc(-c4ccccc4)cc32)c(=O)[nH]1,CN(C)Cc1nc2c3c(sc2c(=O)[nH]1)=CC=CC=C(c1ccccc1)C=3,True,B.-.-.-.B.B.B.B.B.B.-;-.-.-.-.-.-.-.-.-.-.-;-.B.B.B.B.B.B.B.B.B.B;B.B.-.-.B.-.-.B.-.B.B;B.B.B.B.B.B.B.B.-.B.B;B.B.-.B.B.B.B.B.-.B.B;B.B.B.B.B.B.B.B.B.B.B;B.B.-.B.B.B.B.B.-.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.B.B.B.B.B.B.B.B.B.B;B.B.-.B.B.B.B.B.B.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.B.B.B.-.B.-;-.-.-.-.-.-.-.-.-.-.-;B.-.-.-.-.B.B.-.-.B.-;B.B.-.-.-.-.-.B.-.-.B;[BP(o)].-.B.B.B.-.B.-.B.B.B;[BP(o)].-.-.B.B.-.B.B.B.B.B;[BP(o)].-.B.B.B.B.B.-.B.B.B;[BP(f)].-.B.-.B.B.B.-.-.B.B;[BP(f)].-.-.B.-.-.-.-.-.-.-;[BP(o)].P(o).B.-.-.B.-.-.P(o).[BP(o)].B;[BP(o)].[BP(o)].[BP(t)].-.[BP(t)].B.B.-.P(o).[BP(o)].-;[BP(o)].[BP(o)].[BP(t)].-.-.B.-.-.[BP(o)].[BP(o)].B;B.B.-.B.-.-.-.B.B.B.B;B.B.B.B.-.B.B.B.B.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.7575555555555555
19,61,CN(C)Cc1nc2c(sc3ccc(/C=C/C4CC4)cc32)c(=O)[nH]1,[BC(p)].C(e).[BC(e)].B.C(t).[BC(t)].C(t).C(t).C(e).C(e).C(e);C(p).-.-.-.-.C(t).-.-.-.-.-;B.B.-.B.-.B.B.-.B.B.B;B.-.-.B.C(t).[BC(e)].-.-.-.-.-;B.B.B.B.B.B.B.B.B.B.B;B.-.B.-.-.B.-.-.B.B.-;B.B.B.-.B.B.B.B.B.B.B;B.B.B.B.B.B.B.-.B.B.B;B.B.B.B.B.-.B.-.B.B.B;B.-.-.-.-.-.-.-.-.B.B;B.B.-.-.-.-.B.-.-.-.-;[BC(t)].C(e).C(t).B.C(t).C(e).C(e).C(t).C(e).C(e).C(e);H(a3).H(a2).H(a1).-.H(a1).H(a2).H(a2).H(a1).H(a2).H(a2).H(a2);[C(t)H(d2)].C(e).[C(e)H(d1)].-.[C(t)H(d3)].C(t).C(e).C(t).C(e).C(e).C(e);B.B.B.B.B.B.B.-.B.B.B;B.-.B.B.-.B.B.B.B.B.B;B.B.B.B.B.B.B.-.-.B.B;-.B.B.B.-.B.B.-.-.-.-;B.-.-.B.-.B.B.B.B.B.B;B.B.B.-.-.-.-.-.-.-.-;B.-.B.-.-.-.-.B.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.B.B.-.B.-.B.-.-.-.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,4,CN(C)Cc1nc2c(sc3cccc(-c4ccccc4)c32)c(=O)[nH]1,CN(C)Cc1nc2c(sc3cccc(-c4ccccc4)c32)c(=O)[nH]1,True,B.B.-.B.B.B.B.-.-.-.B;-.-.-.-.-.-.-.-.-.-.-;B.B.B.B.B.-.-.B.-.-.-;B.B.-.B.B.-.B.-.B.B.-;[BP(o)].B.B.[BC(e)].B.[BP(o)].B.B.-.B.-;P(o).-.-.-.-.-.-.-.-.-.-;B.B.-.B.-.B.-.-.-.B.-;-.B.B.[BC(t)].B.B.-.-.-.-.-;B.B.B.B.B.B.B.B.B.B.[BP(t)];-.B.-.-.B.B.B.B.B.B.[BP(t)];B.B.B.B.B.B.B.-.[BP(o)].B.[BP(o)];B.B.B.B.-.B.B.B.B.-.-;B.B.-.B.B.B.B.B.B.-.B;B.B.-.B.B.B.-.-.B.B.B;-.-.-.-.B.B.-.-.B.B.-;B.B.-.B.-.B.-.B.B.-.B;B.-.B.B.-.B.-.B.B.-.-;-.-.B.B.B.-.-.B.B.-.B;B.B.B.B.B.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;-.B.-.B.B.B.-.-.B.B.B;C(e).B.B.[BC(t)].B.B.-.-.-.B.B;H(a3).-.-.H(a2).H(a3).-.-.-.-.-.-;[C(e)P(o)].-.-.C(e).-.P(o).-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.8369560522621746
