ligand_idx,mol_id,can_smiles,stripes,rank,smiles,canonical_smiles,is_valid,tan_sim,gen stripes,stripes_sim
1,1,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccsc1)Oc1ccc(F)cc1-3,B.B.B.B.B.B.B.-.B.B.B;-.-.-.-.B.B.-.-.B.B.-;B.B.B.B.B.B.B.B.B.B.B;-.-.-.-.-.B.-.-.-.-.-;B.B.B.B.B.B.B.B.B.B.B;B.-.-.-.B.B.-.-.-.-.-;-.-.-.-.H(d3).H(d3).-.-.-.-.-;B.-.B.B.-.B.B.B.-.B.B;B.-.B.-.-.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.-;B.-.-.-.-.B.B.-.-.-.-;-.-.-.-.-.-.B.B.B.-.-;-.-.-.-.-.-.-.B.-.-.-;B.B.-.-.-.B.B.B.B.-.B;B.B.B.B.B.B.B.B.B.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.B.-.-.-.-.-.B;-.-.-.-.B.B.B.B.-.-.-;-.-.-.-.B.B.-.B.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.B.-.-.-.-.-.B.-.-;-.-.B.-.-.-.B.-.B.-.B;[BP(t)].B.B.[BP(o)].-.[BP(o)].-.-.B.B.[BP(o)];P(t).B.B.[BP(o)].-.[BP(o)].B.B.-.B.[BP(o)];P(t).B.B.[BP(o)].B.[BP(o)].B.B.B.B.P(o);[BP(t)].B.B.[BP(o)].B.[BP(o)].B.-.-.B.[BP(o)];[BP(t)].B.-.[BP(o)].B.[BP(o)].B.B.B.B.[BP(o)];-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,1,O=C(CC(Nc1ccc([N+](=O)[O-])cc1)C1CCCC1)c1cccc(Cl)c1,O=C(CC(Nc1ccc([N+](=O)[O-])cc1)C1CCCC1)c1cccc(Cl)c1,True,0.0510204081632653,-.-.-.-.-.-.-.-.-.-.-;B.-.B.-.B.-.-.B.B.B.-;B.B.B.-.-.-.-.B.B.-.B;-.-.-.-.-.-.-.-.-.-.-;-.P(t).-.-.-.-.-.B.-.-.B;[BP(t)].[BP(t)].B.B.B.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;[BP(t)].P(t).B.B.B.B.B.B.B.B.B;B.B.B.B.B.B.B.B.-.B.B;B.[BP(t)].B.B.B.B.B.B.B.B.B;B.B.B.B.B.B.B.[BX].B.B.[BX];-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.B.-.B.B;B.P(t).B.B.B.B.B.B.B.B.B;-.-.-.-.-.-.-.B.-.B.-;B.P(t).B.B.B.B.-.B.-.B.B;B.B.-.-.-.-.-.-.-.-.-;-.[BP(t)].-.-.-.-.-.-.-.-.B;H(a3).-.-.-.-.H(a3).-.-.-.-.-;H(a2).-.-.-.-.H(a2).-.-.-.-.-;-.-.-.-.-.H(a3).-.-.-.-.-;-.-.-.-.-.-.-.-.-.B.-;-.-.B.-.-.-.-.-.-.-.B;B.B.B.B.B.-.B.B.B.B.B;B.B.-.B.B.-.B.B.B.B.-;B.-.B.B.B.-.B.B.B.B.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.7845866666666667
3,21,C[C@H]1CNc2cc3nc(O)cc(C(F)(F)F)c3cc2C1CCC(F)(F)F,B.-.B.-.-.B.B.B.B.-.B;-.B.B.-.-.B.-.-.-.B.B;-.B.B.-.B.-.-.B.B.B.-;-.H(d3).-.-.-.-.-.-.-.-.-;-.[BP(t)].[BP(t)].-.[BP(t)].-.-.-.-.B.[BP(t)];B.B.[BP(t)].B.B.B.B.B.B.B.[BP(t)];-.B.B.B.B.B.-.-.-.B.B;-.-.H(d3).-.-.-.-.-.-.-.-;B.B.B.B.B.B.-.[BP(t)].-.B.B;H(a3).-.-.H(a1).-.H(a1).H(a2).-.H(a2).-.-;B.B.B.B.B.B.B.[BP(t)].B.B.B;-.-.B.B.B.B.B.B.-.B.B;-.-.-.B.-.-.-.-.-.-.-;-.[BP(t)].-.-.-.-.B.-.-.-.P(t);-.[BP(t)].P(t).-.[BP(t)].-.-.-.-.-.P(t);-.-.-.-.-.-.-.-.-.-.-;-.B.-.B.B.B.B.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.B.-.B.-.-.-;B.B.B.-.-.-.-.B.B.B.B;B.-.B.-.-.-.-.B.B.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,1,CC,CC,True,0.0204081632653061,B.-.B.B.-.B.B.B.B.B.B;B.B.B.-.B.B.B.B.B.-.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.0362811791383219
4,21,C[C@H]1CNc2cc3nc(O)cc(C(F)(F)F)c3cc2C1CCC(F)(F)F,B.-.B.-.-.B.B.B.B.-.B;-.B.B.-.-.B.-.-.-.B.B;-.B.B.-.B.-.-.B.B.B.-;-.H(d3).-.-.-.-.-.-.-.-.-;-.[BP(t)].[BP(t)].-.[BP(t)].-.-.-.-.B.[BP(t)];B.B.[BP(t)].B.B.B.B.B.B.B.[BP(t)];-.B.B.B.B.B.-.-.-.B.B;-.-.H(d3).-.-.-.-.-.-.-.-;B.B.B.B.B.B.-.[BP(t)].-.B.B;H(a3).-.-.H(a1).-.H(a1).H(a2).-.H(a2).-.-;B.B.B.B.B.B.B.[BP(t)].B.B.B;-.-.B.B.B.B.B.B.-.B.B;-.-.-.B.-.-.-.-.-.-.-;-.[BP(t)].-.-.-.-.B.-.-.-.P(t);-.[BP(t)].P(t).-.[BP(t)].-.-.-.-.-.P(t);-.-.-.-.-.-.-.-.-.-.-;-.B.-.B.B.B.B.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.B.-.B.-.-.-;B.B.B.-.-.-.-.B.B.B.B;B.-.B.-.-.-.-.B.B.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,2,CCC1CCCNc2cc3nc(O)cc(C(F)(F)F)c3cc21,CCC1CCCNc2cc3nc(O)cc(C(F)(F)F)c3cc21,True,0.5409836065573771,B.B.B.B.B.-.-.-.-.B.B;B.B.B.B.B.-.P(t).-.-.[BP(t)].-;-.P(t).-.-.B.P(t).P(t).-.P(t).P(t).P(o);-.P(t).-.-.-.-.P(t).-.P(t).P(t).P(o);B.P(t).-.B.B.-.P(t).-.[BP(t)].[BP(t)].[BP(o)];B.[BP(t)].B.B.-.[BP(t)].[BP(t)].B.[BP(o)].[BP(t)].[BP(o)];B.[BP(t)].-.-.-.[BP(t)].[BP(o)].-.[BP(t)].P(t).[BP(o)];-.[BP(t)].-.-.-.[BP(t)].[BP(t)].-.P(t).P(t).[BP(o)];P(t).P(t).-.-.-.P(t).P(t).-.P(t).P(t).P(o);-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.-.-.-.B.-.B.B.-.B.-;B.B.B.B.B.B.B.B.B.B.-;B.B.B.B.B.-.-.-.-.B.B;H(d2).H(d3).H(d2).H(d2).H(d1).H(d1).H(d2).H(d1).H(d1).H(d1).H(d1);-.-.-.-.-.-.-.-.-.-.-;B.B.B.-.B.B.B.-.B.B.-;B.B.B.B.B.B.B.B.B.B.B;B.B.-.-.B.-.-.-.B.-.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;[H(a2)H(d2)].-.H(d3).H(d3).-.H(a1).-.-.-.-.H(a3);-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.7480158730158729
5,21,C[C@H]1CNc2cc3nc(O)cc(C(F)(F)F)c3cc2C1CCC(F)(F)F,B.-.B.-.-.B.B.B.B.-.B;-.B.B.-.-.B.-.-.-.B.B;-.B.B.-.B.-.-.B.B.B.-;-.H(d3).-.-.-.-.-.-.-.-.-;-.[BP(t)].[BP(t)].-.[BP(t)].-.-.-.-.B.[BP(t)];B.B.[BP(t)].B.B.B.B.B.B.B.[BP(t)];-.B.B.B.B.B.-.-.-.B.B;-.-.H(d3).-.-.-.-.-.-.-.-;B.B.B.B.B.B.-.[BP(t)].-.B.B;H(a3).-.-.H(a1).-.H(a1).H(a2).-.H(a2).-.-;B.B.B.B.B.B.B.[BP(t)].B.B.B;-.-.B.B.B.B.B.B.-.B.B;-.-.-.B.-.-.-.-.-.-.-;-.[BP(t)].-.-.-.-.B.-.-.-.P(t);-.[BP(t)].P(t).-.[BP(t)].-.-.-.-.-.P(t);-.-.-.-.-.-.-.-.-.-.-;-.B.-.B.B.B.B.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.B.-.B.-.-.-;B.B.B.-.-.-.-.B.B.B.B;B.-.B.-.-.-.-.B.B.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,3,CCC1CCNc2cc3nc(O)cc(C(F)(F)F)c3cc21,CCC1CCNc2cc3nc(O)cc(C(F)(F)F)c3cc21,True,0.559322033898305,B.-.-.B.-.-.-.-.-.-.B;B.B.-.B.B.-.B.B.B.B.B;B.-.B.B.B.B.B.-.-.-.-;H(d2).H(d3).H(d2).H(d2).H(d2).H(d3).H(d2).H(d2).H(d2).H(d2).H(d3);B.B.-.-.B.B.B.B.-.B.-;B.B.B.B.B.B.B.B.B.B.B;-.B.B.-.-.-.-.-.-.B.-;-.-.-.-.-.-.-.-.P(t).-.-;B.-.-.-.-.-.-.-.[BP(t)].P(t).-;[BP(t)].B.-.B.B.-.-.B.P(t).[BP(t)].-;[BP(t)].-.-.-.-.-.P(t).-.-.B.-;-.-.B.-.-.-.-.-.-.B.-;-.B.-.-.-.-.P(t).-.-.B.-;-.B.-.-.-.-.-.-.-.B.-;-.-.-.-.-.-.-.-.-.-.-;B.B.B.B.B.-.-.B.-.B.-;B.B.B.B.B.B.B.B.B.B.B;B.-.B.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;[H(a2)H(d2)].H(d3).H(d3).H(d3).-.-.-.H(d2).H(d2).H(d3).H(d3);-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.6666666666666665
6,25,CCC1(CC)CCNc2cc3nc(O)cc(C(F)(F)F)c3cc21,-.-.-.-.-.-.-.-.-.-.-;-.-.-.B.-.-.-.-.B.B.-;B.B.B.B.-.B.B.-.B.B.B;-.H(d2).H(d2).H(d2).H(d3).-.H(d2).H(d3).H(d2).H(d2).-;-.B.-.B.B.[BP(t)].-.-.-.-.-;[BP(t)].B.B.B.B.[BP(t)].B.B.-.B.B;[BP(t)].B.B.B.[BP(t)].[BP(t)].B.-.P(t).B.[BP(t)];[H(d3)P(t)].[H(d3)P(t)].-.P(t).P(t).P(t).-.-.P(t).H(d3).[H(d3)P(t)];[BP(t)].[BP(t)].-.[BP(t)].[BP(t)].[BP(t)].[BP(t)].P(t).P(t).B.[BP(t)];-.-.-.-.-.-.-.-.-.-.-;[BP(t)].[BP(t)].B.[BP(t)].[BP(t)].[BP(t)].P(t).[BP(t)].[BP(t)].B.[BP(t)];P(t).P(t).B.[BP(t)].[BP(t)].[BP(t)].[BP(t)].[BP(t)].[BP(t)].B.[BP(t)];P(t).-.-.-.P(t).[BP(t)].P(t).-.P(t).-.[BP(t)];-.-.-.-.-.P(t).-.-.P(t).-.-;-.-.-.-.-.P(t).-.-.-.-.-;-.-.B.-.B.-.B.B.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.-.B.-.B.B.B.B.B.B.B;B.-.B.B.-.B.B.B.B.B.B;-.-.-.-.-.-.-.-.-.-.-;B.-.-.B.B.-.-.-.B.B.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,1,C,C,True,0.0,B.B.B.B.-.B.B.B.B.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.014172335600907
7,30,Oc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@@H]1CCC[C@H]31,-.-.-.-.-.-.-.-.-.-.-;B.-.-.B.-.B.B.B.-.B.B;B.-.-.-.-.B.-.-.-.-.B;B.-.-.-.B.-.-.B.-.-.-;B.B.-.-.B.-.B.B.B.-.-;B.B.B.-.-.B.B.B.-.-.B;B.B.B.-.-.-.B.B.-.-.-;B.-.-.-.B.B.-.[BP(t)].P(t).-.B;B.-.B.B.B.B.B.B.B.B.B;B.-.B.B.B.B.B.B.B.-.B;-.H(d3).-.-.H(d2).-.H(d3).H(d3).H(d3).-.-;-.-.-.-.-.-.-.-.-.-.-;B.B.B.B.B.-.B.B.B.B.B;B.B.B.-.B.-.B.-.B.B.-;B.B.B.-.B.B.B.B.B.B.B;B.-.B.-.-.-.B.B.B.B.-;B.-.B.-.-.B.B.-.B.B.B;-.B.-.-.[BP(o)].-.B.P(t).[BP(t)].-.B;-.-.-.-.-.B.-.B.B.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,2,O=c1cc(C(F)(F)F)c2cc3c(cc2[nH]1)OCCCN3CC,CCN1CCCOc2cc3[nH]c(=O)cc(C(F)(F)F)c3cc21,True,0.1842105263157894,-.B.B.-.-.-.B.-.-.B.-;[BP(t)].[BP(t)].[BP(t)].B.P(t).[BP(t)].B.[BP(t)].[BP(t)].P(t).[BP(t)];P(t).[BP(t)].B.[BP(t)].[BP(t)].[BP(t)].B.P(t).-.[BP(t)].[BP(t)];P(t).[H(d3)P(t)].P(t).P(t).P(t).P(t).P(t).P(t).P(t).[H(d3)P(t)].P(t);[BP(t)].[BP(t)].[BP(t)].[BP(t)].[BP(t)].[BP(t)].[BP(t)].[BP(t)].[BP(t)].[BP(t)].[BP(t)];-.-.-.-.-.-.-.-.-.-.-;[BP(t)].[BP(t)].[BP(t)].[BP(t)].[BP(t)].[BP(t)].B.[BP(t)].B.P(t).[BP(t)];P(t).P(t).B.[BP(t)].[BP(t)].P(t).-.P(t).-.P(t).P(t);P(t).[BP(t)].B.-.P(t).P(t).-.P(t).-.P(t).P(t);P(t).P(t).-.B.-.-.-.-.-.-.-;-.-.B.B.B.-.-.B.-.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.-.-.B.B.-.B.B.-.B.B;B.B.B.B.-.B.B.B.-.B.B;B.B.B.-.-.-.-.-.-.B.-;-.-.-.-.-.-.-.-.-.-.-;B.B.B.-.B.B.B.B.B.B.-;B.B.B.-.B.-.-.-.-.B.-;-.-.B.B.B.-.-.-.B.-.-;H(a2).-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.H(a3).-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.8472972972972973
8,30,Oc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@@H]1CCC[C@H]31,-.-.-.-.-.-.-.-.-.-.-;B.-.-.B.-.B.B.B.-.B.B;B.-.-.-.-.B.-.-.-.-.B;B.-.-.-.B.-.-.B.-.-.-;B.B.-.-.B.-.B.B.B.-.-;B.B.B.-.-.B.B.B.-.-.B;B.B.B.-.-.-.B.B.-.-.-;B.-.-.-.B.B.-.[BP(t)].P(t).-.B;B.-.B.B.B.B.B.B.B.B.B;B.-.B.B.B.B.B.B.B.-.B;-.H(d3).-.-.H(d2).-.H(d3).H(d3).H(d3).-.-;-.-.-.-.-.-.-.-.-.-.-;B.B.B.B.B.-.B.B.B.B.B;B.B.B.-.B.-.B.-.B.B.-;B.B.B.-.B.B.B.B.B.B.B;B.-.B.-.-.-.B.B.B.B.-;B.-.B.-.-.B.B.-.B.B.B;-.B.-.-.[BP(o)].-.B.P(t).[BP(t)].-.B;-.-.-.-.-.B.-.B.B.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,3,O,O,True,0.0,H(a2).-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,0.0054784514243973
